 E              SP        Sig       dE     dN        SP1           Ions
    56.50       1.48E-16  1.10E-15    91.04  1.13E+15  1.00E-13     2746033
    57.50       1.54E-16  1.11E-15    91.73  1.12E+15  1.02E-13     2725796
    58.50       1.47E-16  1.11E-15    92.30  1.12E+15  1.03E-13     2709049
    59.50       1.08E-16  1.12E-15    92.84  1.11E+15  1.04E-13     2693149
    60.50       1.10E-16  1.13E-15    93.34  1.10E+15  1.05E-13     2678808
    61.50       9.22E-17  1.14E-15    93.78  1.09E+15  1.07E-13     2665833
    62.50       2.01E-16  1.14E-15    94.36  1.08E+15  1.08E-13     2649881
    63.50       1.69E-16  1.15E-15    94.82  1.08E+15  1.09E-13     2636735
    64.50       1.66E-16  1.16E-15    95.32  1.07E+15  1.11E-13     2623270
    65.50       1.41E-16  1.17E-15    95.66  1.06E+15  1.12E-13     2613625
    66.50       1.50E-16  1.18E-15    96.11  1.05E+15  1.13E-13     2601298
    67.50       1.13E-16  1.19E-15    96.49  1.04E+15  1.15E-13     2591326
    68.50       1.38E-16  1.20E-15    96.91  1.03E+15  1.16E-13     2580147
    69.50       3.39E-16  1.21E-15    97.29  1.03E+15  1.17E-13     2570442
    70.50       1.17E-16  1.22E-15    97.51  1.02E+15  1.19E-13     2563663
    71.50       1.13E-16  1.23E-15    97.81  1.01E+15  1.20E-13     2556655
    72.50       1.11E-16  1.24E-15    98.02  9.99E+14  1.21E-13     2551038
    73.50       1.24E-16  1.25E-15    98.30  9.92E+14  1.23E-13     2543532
    74.50       1.06E-16  1.26E-15    98.51  9.82E+14  1.24E-13     2538273
    75.50       2.25E-16  1.27E-15    98.68  9.73E+14  1.25E-13     2533941
    76.50       1.54E-16  1.28E-15    98.72  9.65E+14  1.27E-13     2532700
    77.50       1.43E-16  1.30E-15    98.58  9.54E+14  1.28E-13     2536483
    78.50       1.26E-16  1.31E-15    98.64  9.44E+14  1.29E-13     2534923
    79.50       1.27E-16  1.32E-15    98.66  9.34E+14  1.31E-13     2534330
    80.50       1.24E-16  1.34E-15    98.60  9.24E+14  1.32E-13     2536011
    81.50       1.46E-16  1.36E-15    98.57  9.14E+14  1.34E-13     2536987
    82.50       1.70E-16  1.37E-15    98.44  9.03E+14  1.35E-13     2540003
    83.50       1.69E-16  1.39E-15    98.43  8.93E+14  1.36E-13     2540266
    84.50       1.67E-16  1.40E-15    98.32  8.83E+14  1.38E-13     2543453
    85.50       1.93E-16  1.42E-15    98.04  8.72E+14  1.39E-13     2550582
    86.50       1.48E-16  1.44E-15    97.82  8.60E+14  1.41E-13     2556376
    87.50       1.75E-16  1.46E-15    97.80  8.50E+14  1.42E-13     2556551
    88.50       1.27E-16  1.47E-15    97.64  8.42E+14  1.44E-13     2561461
    89.50       2.38E-16  1.49E-15    97.33  8.29E+14  1.45E-13     2569157
    90.50       1.43E-16  1.51E-15    97.26  8.21E+14  1.47E-13     2570935
    91.50       5.73E-16  1.53E-15    96.99  8.11E+14  1.48E-13     2578388
    92.50       1.99E-16  1.54E-15    96.83  8.00E+14  1.49E-13     2582509
    93.50       1.48E-16  1.56E-15    96.65  7.90E+14  1.51E-13     2587513
    94.50       1.57E-16  1.58E-15    96.45  7.81E+14  1.53E-13     2592747
    95.50       1.39E-16  1.60E-15    96.10  7.70E+14  1.54E-13     2601738
    96.50       1.46E-16  1.62E-15    95.91  7.60E+14  1.55E-13     2607960
    97.50       2.10E-16  1.64E-15    95.64  7.53E+14  1.56E-13     2614553
    98.50       1.33E-16  1.66E-15    95.24  7.44E+14  1.58E-13     2626003
    99.50       1.60E-16  1.67E-15    95.12  7.33E+14  1.59E-13     2628889
   100.50       1.41E-16  1.69E-15    94.77  7.24E+14  1.60E-13     2638150
   106.00       1.90E-17  1.79E-15    92.96  6.81E+14  1.66E-13    26898281
   116.00       1.76E-17  1.94E-15    89.75  6.13E+14  1.74E-13    27861275
   126.00       1.93E-17  2.09E-15    86.78  5.61E+14  1.81E-13    28815243
   136.00       1.81E-17  2.22E-15    84.00  5.19E+14  1.86E-13    29771332
   146.00       1.72E-17  2.34E-15    81.52  4.85E+14  1.91E-13    30673303
   156.00       1.96E-17  2.46E-15    79.11  4.57E+14  1.94E-13    31610370
   166.00       2.14E-17  2.57E-15    76.99  4.33E+14  1.98E-13    32478743
   176.00       1.83E-17  2.67E-15    74.98  4.13E+14  2.00E-13    33351291
   186.00       1.82E-17  2.77E-15    73.09  3.95E+14  2.03E-13    34210680
   196.00       1.81E-17  2.86E-15    71.42  3.80E+14  2.04E-13    35015624
   206.00       1.63E-17  2.95E-15    69.39  3.67E+14  2.05E-13    36037362
   216.00       1.60E-17  3.03E-15    67.43  3.55E+14  2.04E-13    37087764
   226.00       1.78E-17  3.09E-15    65.60  3.45E+14  2.03E-13    38118933
   236.00       1.47E-17  3.15E-15    64.09  3.37E+14  2.02E-13    39019654
   246.00       1.69E-17  3.20E-15    62.76  3.30E+14  2.01E-13    39844897
   256.00       1.52E-17  3.24E-15    61.55  3.24E+14  2.00E-13    40628590
   266.00       1.42E-17  3.27E-15    60.48  3.20E+14  1.98E-13    41346967
   276.00       1.53E-17  3.30E-15    59.54  3.16E+14  1.97E-13    42000925
   286.00       1.50E-17  3.32E-15    58.71  3.13E+14  1.95E-13    42592640
   296.00       1.53E-17  3.31E-15    58.83  3.19E+14  1.94E-13    38303469
   306.00            NaN       NaN      NaN       NaN       NaN           0
   316.00            NaN       NaN      NaN       NaN       NaN           0
   326.00            NaN       NaN      NaN       NaN       NaN           0
   336.00            NaN       NaN      NaN       NaN       NaN           0
   346.00            NaN       NaN      NaN       NaN       NaN           0
   356.00            NaN       NaN      NaN       NaN       NaN           0
   366.00            NaN       NaN      NaN       NaN       NaN           0
   376.00            NaN       NaN      NaN       NaN       NaN           0
   386.00            NaN       NaN      NaN       NaN       NaN           0
   396.00            NaN       NaN      NaN       NaN       NaN           0
   406.00            NaN       NaN      NaN       NaN       NaN           0
   416.00            NaN       NaN      NaN       NaN       NaN           0
   426.00            NaN       NaN      NaN       NaN       NaN           0
   436.00            NaN       NaN      NaN       NaN       NaN           0
   446.00            NaN       NaN      NaN       NaN       NaN           0
   456.00            NaN       NaN      NaN       NaN       NaN           0
   466.00            NaN       NaN      NaN       NaN       NaN           0
   476.00            NaN       NaN      NaN       NaN       NaN           0
   486.00            NaN       NaN      NaN       NaN       NaN           0
   496.00            NaN       NaN      NaN       NaN       NaN           0
   506.00            NaN       NaN      NaN       NaN       NaN           0
   516.00            NaN       NaN      NaN       NaN       NaN           0
   526.00            NaN       NaN      NaN       NaN       NaN           0
   536.00            NaN       NaN      NaN       NaN       NaN           0
   546.00            NaN       NaN      NaN       NaN       NaN           0
   556.00            NaN       NaN      NaN       NaN       NaN           0
   566.00            NaN       NaN      NaN       NaN       NaN           0
   576.00            NaN       NaN      NaN       NaN       NaN           0
   586.00            NaN       NaN      NaN       NaN       NaN           0
   596.00            NaN       NaN      NaN       NaN       NaN           0
   606.00            NaN       NaN      NaN       NaN       NaN           0
   616.00            NaN       NaN      NaN       NaN       NaN           0
   626.00            NaN       NaN      NaN       NaN       NaN           0
   636.00            NaN       NaN      NaN       NaN       NaN           0
   646.00            NaN       NaN      NaN       NaN       NaN           0
   656.00            NaN       NaN      NaN       NaN       NaN           0
   666.00            NaN       NaN      NaN       NaN       NaN           0
   676.00            NaN       NaN      NaN       NaN       NaN           0
   686.00            NaN       NaN      NaN       NaN       NaN           0
   696.00            NaN       NaN      NaN       NaN       NaN           0
   706.00            NaN       NaN      NaN       NaN       NaN           0
   716.00            NaN       NaN      NaN       NaN       NaN           0
   726.00            NaN       NaN      NaN       NaN       NaN           0
   736.00            NaN       NaN      NaN       NaN       NaN           0
   746.00            NaN       NaN      NaN       NaN       NaN           0
   756.00            NaN       NaN      NaN       NaN       NaN           0
   766.00            NaN       NaN      NaN       NaN       NaN           0
   776.00            NaN       NaN      NaN       NaN       NaN           0
   786.00            NaN       NaN      NaN       NaN       NaN           0
   796.00            NaN       NaN      NaN       NaN       NaN           0
   806.00            NaN       NaN      NaN       NaN       NaN           0
   816.00            NaN       NaN      NaN       NaN       NaN           0
   826.00            NaN       NaN      NaN       NaN       NaN           0
   836.00            NaN       NaN      NaN       NaN       NaN           0
   846.00            NaN       NaN      NaN       NaN       NaN           0
   856.00            NaN       NaN      NaN       NaN       NaN           0
   866.00            NaN       NaN      NaN       NaN       NaN           0
   876.00            NaN       NaN      NaN       NaN       NaN           0
   886.00            NaN       NaN      NaN       NaN       NaN           0
   896.00            NaN       NaN      NaN       NaN       NaN           0
   906.00            NaN       NaN      NaN       NaN       NaN           0
   916.00            NaN       NaN      NaN       NaN       NaN           0
   926.00            NaN       NaN      NaN       NaN       NaN           0
   936.00            NaN       NaN      NaN       NaN       NaN           0
   946.00            NaN       NaN      NaN       NaN       NaN           0
   956.00            NaN       NaN      NaN       NaN       NaN           0
   966.00            NaN       NaN      NaN       NaN       NaN           0
   976.00            NaN       NaN      NaN       NaN       NaN           0
   986.00            NaN       NaN      NaN       NaN       NaN           0
   996.00            NaN       NaN      NaN       NaN       NaN           0
  1051.00            NaN       NaN      NaN       NaN       NaN           0
  1151.00            NaN       NaN      NaN       NaN       NaN           0
  1251.00            NaN       NaN      NaN       NaN       NaN           0
  1351.00            NaN       NaN      NaN       NaN       NaN           0
  1451.00            NaN       NaN      NaN       NaN       NaN           0
  1551.00            NaN       NaN      NaN       NaN       NaN           0
  1651.00            NaN       NaN      NaN       NaN       NaN           0
  1751.00            NaN       NaN      NaN       NaN       NaN           0
  1851.00            NaN       NaN      NaN       NaN       NaN           0
  1951.00            NaN       NaN      NaN       NaN       NaN           0
  2051.00            NaN       NaN      NaN       NaN       NaN           0
  2151.00            NaN       NaN      NaN       NaN       NaN           0
  2251.00            NaN       NaN      NaN       NaN       NaN           0
  2351.00            NaN       NaN      NaN       NaN       NaN           0
  2451.00            NaN       NaN      NaN       NaN       NaN           0
  2551.00            NaN       NaN      NaN       NaN       NaN           0
  2651.00            NaN       NaN      NaN       NaN       NaN           0
  2751.00            NaN       NaN      NaN       NaN       NaN           0
  2851.00            NaN       NaN      NaN       NaN       NaN           0
  2951.00            NaN       NaN      NaN       NaN       NaN           0
  3051.00            NaN       NaN      NaN       NaN       NaN           0
  3151.00            NaN       NaN      NaN       NaN       NaN           0
  3251.00            NaN       NaN      NaN       NaN       NaN           0
  3351.00            NaN       NaN      NaN       NaN       NaN           0
  3451.00            NaN       NaN      NaN       NaN       NaN           0
  3551.00            NaN       NaN      NaN       NaN       NaN           0
  3651.00            NaN       NaN      NaN       NaN       NaN           0
  3751.00            NaN       NaN      NaN       NaN       NaN           0
  3851.00            NaN       NaN      NaN       NaN       NaN           0
  3951.00            NaN       NaN      NaN       NaN       NaN           0
  4051.00            NaN       NaN      NaN       NaN       NaN           0
  4151.00            NaN       NaN      NaN       NaN       NaN           0
  4251.00            NaN       NaN      NaN       NaN       NaN           0
  4351.00            NaN       NaN      NaN       NaN       NaN           0
  4451.00            NaN       NaN      NaN       NaN       NaN           0
  4551.00            NaN       NaN      NaN       NaN       NaN           0
  4651.00            NaN       NaN      NaN       NaN       NaN           0
  4751.00            NaN       NaN      NaN       NaN       NaN           0
  4851.00            NaN       NaN      NaN       NaN       NaN           0
  4951.00            NaN       NaN      NaN       NaN       NaN           0
  5051.00            NaN       NaN      NaN       NaN       NaN           0
  5151.00            NaN       NaN      NaN       NaN       NaN           0
  5251.00            NaN       NaN      NaN       NaN       NaN           0
  5351.00            NaN       NaN      NaN       NaN       NaN           0
  5451.00            NaN       NaN      NaN       NaN       NaN           0
  5551.00            NaN       NaN      NaN       NaN       NaN           0
  5651.00            NaN       NaN      NaN       NaN       NaN           0
  5751.00            NaN       NaN      NaN       NaN       NaN           0
  5851.00            NaN       NaN      NaN       NaN       NaN           0
  5951.00            NaN       NaN      NaN       NaN       NaN           0
  6051.00            NaN       NaN      NaN       NaN       NaN           0
  6151.00            NaN       NaN      NaN       NaN       NaN           0
  6251.00            NaN       NaN      NaN       NaN       NaN           0
  6351.00            NaN       NaN      NaN       NaN       NaN           0
  6451.00            NaN       NaN      NaN       NaN       NaN           0
  6551.00            NaN       NaN      NaN       NaN       NaN           0
  6651.00            NaN       NaN      NaN       NaN       NaN           0
  6751.00            NaN       NaN      NaN       NaN       NaN           0
  6851.00            NaN       NaN      NaN       NaN       NaN           0
  6951.00            NaN       NaN      NaN       NaN       NaN           0
  7051.00            NaN       NaN      NaN       NaN       NaN           0
  7151.00            NaN       NaN      NaN       NaN       NaN           0
  7251.00            NaN       NaN      NaN       NaN       NaN           0
  7351.00            NaN       NaN      NaN       NaN       NaN           0
  7451.00            NaN       NaN      NaN       NaN       NaN           0
  7551.00            NaN       NaN      NaN       NaN       NaN           0
  7651.00            NaN       NaN      NaN       NaN       NaN           0
  7751.00            NaN       NaN      NaN       NaN       NaN           0
  7851.00            NaN       NaN      NaN       NaN       NaN           0
  7951.00            NaN       NaN      NaN       NaN       NaN           0
  8051.00            NaN       NaN      NaN       NaN       NaN           0
  8151.00            NaN       NaN      NaN       NaN       NaN           0
  8251.00            NaN       NaN      NaN       NaN       NaN           0
  8351.00            NaN       NaN      NaN       NaN       NaN           0
  8451.00            NaN       NaN      NaN       NaN       NaN           0
  8551.00            NaN       NaN      NaN       NaN       NaN           0
  8651.00            NaN       NaN      NaN       NaN       NaN           0
  8751.00            NaN       NaN      NaN       NaN       NaN           0
  8851.00            NaN       NaN      NaN       NaN       NaN           0
  8951.00            NaN       NaN      NaN       NaN       NaN           0
  9051.00            NaN       NaN      NaN       NaN       NaN           0
  9151.00            NaN       NaN      NaN       NaN       NaN           0
  9251.00            NaN       NaN      NaN       NaN       NaN           0
  9351.00            NaN       NaN      NaN       NaN       NaN           0
  9451.00            NaN       NaN      NaN       NaN       NaN           0
  9551.00            NaN       NaN      NaN       NaN       NaN           0
  9651.00            NaN       NaN      NaN       NaN       NaN           0
  9751.00            NaN       NaN      NaN       NaN       NaN           0
  9851.00            NaN       NaN      NaN       NaN       NaN           0
  9951.00            NaN       NaN      NaN       NaN       NaN           0
 10501.00            NaN       NaN      NaN       NaN       NaN           0
 11501.00            NaN       NaN      NaN       NaN       NaN           0
 12501.00            NaN       NaN      NaN       NaN       NaN           0
 13501.00            NaN       NaN      NaN       NaN       NaN           0
 14501.00            NaN       NaN      NaN       NaN       NaN           0
 15501.00            NaN       NaN      NaN       NaN       NaN           0
 16501.00            NaN       NaN      NaN       NaN       NaN           0
 17501.00            NaN       NaN      NaN       NaN       NaN           0
 18501.00            NaN       NaN      NaN       NaN       NaN           0
 19501.00            NaN       NaN      NaN       NaN       NaN           0
 20501.00            NaN       NaN      NaN       NaN       NaN           0
 21501.00            NaN       NaN      NaN       NaN       NaN           0
 22501.00            NaN       NaN      NaN       NaN       NaN           0
 23501.00            NaN       NaN      NaN       NaN       NaN           0
 24501.00            NaN       NaN      NaN       NaN       NaN           0
